gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2235616029	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6692942236352512	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.892139	-75.831889			3467.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.329Z		COORDINATE_ROUNDED
2235616025	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6411467259641856	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.885528	-75.805944			3236.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.332Z		COORDINATE_ROUNDED
2235616024	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5039276748177408	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.68875	-75.858222			3060.0				2018-05-09T00:00:00	9	5	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.330Z		COORDINATE_ROUNDED
2235616021	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4757801771466752	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.63583	-75.9274			3097.0				2018-04-20T00:00:00	20	4	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.333Z		
2235616017	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6341098515464192	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.746194	-75.979833			3638.0				2017-12-21T00:00:00	21	12	2017	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.252Z		COORDINATE_ROUNDED
2235616016	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5989254794575872	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.595278	-75.931306			3373.0				2018-01-28T00:00:00	28	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.258Z		COORDINATE_ROUNDED
2235616015	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4880947073777664	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.7065	-75.939194			3568.0				2018-07-01T00:00:00	1	7	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.271Z		COORDINATE_ROUNDED
2235616013	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5092053306310656	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.669833	-75.859028			2808.0				2018-05-10T00:00:00	10	5	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.264Z		COORDINATE_ROUNDED
2235616012	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6288321957330944	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.702833	-75.932806			2850.0				2018-07-01T00:00:00	1	7	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.269Z		COORDINATE_ROUNDED
2235616011	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6006846980620288	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.705806	-75.944611			3616.0				2018-07-01T00:00:00	1	7	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.273Z		COORDINATE_ROUNDED
2235616010	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5162422050488320	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.707833	-75.9265			3415.0				2018-06-30T00:00:00	30	6	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.274Z		COORDINATE_ROUNDED
2235616007	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4951315817955328	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.71825	-75.887806			3401.0				2018-03-21T00:00:00	21	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.294Z		COORDINATE_ROUNDED
2235616006	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4968908003999744	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.80625	-75.841306			3649.0				2018-02-20T00:00:00	20	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.291Z		COORDINATE_ROUNDED
2235616002	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4546695538933760	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.889333	-75.833722			3446.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.296Z		COORDINATE_ROUNDED
2235615996	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6657757864263680	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.797917	-75.8405			3882.0				2018-02-21T00:00:00	21	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.296Z		COORDINATE_ROUNDED
2235615995	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5250382980710400	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.812361	-75.833917			3943.0				2018-02-20T00:00:00	20	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.289Z		COORDINATE_ROUNDED
2235615992	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5602226701598720	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.680639	-75.864472			2913.0				2018-05-09T00:00:00	9	5	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.297Z		COORDINATE_ROUNDED
2235615989	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5531857957421056	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.800583	-75.839111			3694.0				2018-02-21T00:00:00	21	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.289Z		COORDINATE_ROUNDED
2235615987	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5707779817865216	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.593111	-75.942833			3463.0				2018-01-27T00:00:00	27	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.284Z		COORDINATE_ROUNDED
2235615985	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6024439166664704	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.634833	-75.9605			3454.0				2018-03-20T00:00:00	20	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.313Z		COORDINATE_ROUNDED
2235615984	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5725372003909632	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.705944	-75.932222			3435.0				2018-06-30T00:00:00	30	6	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.311Z		COORDINATE_ROUNDED
2235615979	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5655003259731968	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.691111	-75.880139			3041.0				2018-05-10T00:00:00	10	5	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.307Z		COORDINATE_ROUNDED
2235615978	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6059623538753536	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.73475	-75.956722			3710.0				2017-12-19T00:00:00	19	12	2017	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.308Z		COORDINATE_ROUNDED
2235615977	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5461489213243392	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.637444	-75.970778			3497.0				2018-03-20T00:00:00	20	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.300Z		COORDINATE_ROUNDED
2235615976	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5232790794665984	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.736167	-75.779472			3080.0				2018-03-19T00:00:00	19	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.305Z		COORDINATE_ROUNDED
2235615975	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5144829864443904	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.6035	-75.94225			3389.0				2018-01-27T00:00:00	27	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.325Z		
2235615970	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5109645492355072	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.880417	-75.833			3674.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.331Z		COORDINATE_ROUNDED
2235615969	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6270729771286528	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.602333	-75.957389			3268.0				2018-01-28T00:00:00	28	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.318Z		COORDINATE_ROUNDED
2235615966	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4828170515644416	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.829944	-75.851417			3468.0				2018-02-21T00:00:00	21	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.321Z		COORDINATE_ROUNDED
2235615958	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6587389120086016	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.635583	-75.978361			3618.0				2018-03-20T00:00:00	20	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.236Z		COORDINATE_ROUNDED
2235615957	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4722617399377920	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.59925	-75.91275			2901.0				2018-01-30T00:00:00	30	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.245Z		
2235615950	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6129992282931200	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.880556	-75.820361			3245.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.291Z		COORDINATE_ROUNDED
2235615948	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5180014236532736	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.627889	-76.012361			3394.0				2018-03-02T00:00:00	2	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.279Z		COORDINATE_ROUNDED
2235615946	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	6376282887553024	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.80725	-75.838111			3892.0				2018-02-20T00:00:00	20	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.286Z		COORDINATE_ROUNDED
2235615945	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5954070422487040	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.82275	-75.857444			3819.0				2018-02-21T00:00:00	21	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.287Z		COORDINATE_ROUNDED
2235615938	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4933723631910912	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.735639	-75.954167			3648.0				2017-12-19T00:00:00	19	12	2017	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.299Z		COORDINATE_ROUNDED
2235615937	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4581879911022592	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.594583	-75.942028			3299.0				2018-01-27T00:00:00	27	1	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.298Z		COORDINATE_ROUNDED
2235615934	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	4898539259822080	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.63611	-75.9561			3446.0				2018-03-20T00:00:00	20	3	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.309Z		
2235615933	6cc9dd4a-27ea-4b6d-b835-69266124e1eb	5567042329509888	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	3.890972	-75.829222			3376.0				2018-02-18T00:00:00	18	2	2018	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:40.301Z		COORDINATE_ROUNDED
